"length (seconds)","peaks","peaks per sec","nodturn","nodturn per sec","peak max prom","peak mean prom","extremes amplitude","velocity","timestamp","camera","transcript","nod"
"3.32","2","0.6024096385542169","4","1.2048192771084338","0.09672776699845453","0.06857659919030878","0.1071030769782968","0.23820640199650397","0:0:1.780","b","koe_03_free_conversation","feedback"
"2.56","4","1.5625","8","3.125","0.30537580178453916","0.08985662261604632","0.22170182224794277","0.459359224642774","0:0:6.940","b","koe_03_free_conversation","feedback"
"4.66","6","1.2875536480686696","12","2.575107296137339","0.1551948852287428","0.05037471833361973","0.1612712973626942","0.264775443129928","0:0:13.560","b","koe_03_free_conversation","feedback"
"1.6","3","1.875","6","3.75","0.17111467759745036","0.07378647965429797","0.23216146263927562","0.7371970921760854","0:0:18.720","b","koe_03_free_conversation","feedback"
"14.46","23","1.590594744121715","45","3.112033195020747","0.4315724164275463","0.07537169195003807","0.4249186964043592","0.46780808891186043","0:0:21.0","b","koe_03_free_conversation","feedback"
"3.26","3","0.9202453987730062","6","1.8404907975460123","0.20230432908912577","0.12106805316388576","0.19144353182507645","0.4204715206481658","0:0:38.0","b","koe_03_free_conversation","feedback"
"5.84","4","0.684931506849315","8","1.36986301369863","0.12496475060727619","0.07170162922501688","0.17105112380759513","0.29240846185661823","0:0:45.940","b","koe_03_free_conversation","feedback"
"1.78","3","1.6853932584269662","6","3.3707865168539324","0.05664177974086515","0.029535726998631533","0.07692047394089352","0.3835823453707979","0:0:53.660","b","koe_03_free_conversation","feedback"
"10.04","17","1.6932270916334662","32","3.187250996015936","0.19708320457964446","0.05789906356575714","0.2959833204262201","0.4707116675669497","0:0:57.180","b","koe_03_free_conversation","feedback"
"2.16","1","0.46296296296296297","2","0.9259259259259259","0.07475787486020269","0.07475787486020269","0.07332288247510044","0.22198063728284956","0:1:7.580","b","koe_03_free_conversation","feedback"
"13.54","18","1.329394387001477","36","2.658788774002954","0.29095358900411594","0.05727974968996533","0.29095358900411594","0.3516755922695816","0:1:10.740","b","koe_03_free_conversation","feedback"
"3.74","7","1.8716577540106951","15","4.010695187165775","0.15172459368836777","0.03650145272378096","0.15580115424751395","0.45304596900945326","0:1:34.520","b","koe_03_free_conversation","feedback"
"2.16","2","0.9259259259259259","3","1.3888888888888888","0.3890467027160007","0.280770178743452","0.23818267934555637","0.5278328325796313","0:1:39.420","b","koe_03_free_conversation","feedback"
"3.92","3","0.7653061224489796","6","1.530612244897959","0.12103577041955904","0.04996743319263134","0.12103577041955904","0.19699985117058455","0:1:45.380","b","koe_03_free_conversation","feedback"
"1.96","1","0.5102040816326531","2","1.0204081632653061","0.016195929232776463","0.016195929232776463","0.07282752225478273","0.243025621734397","0:1:51.900","b","koe_03_free_conversation","feedback"
"7.22","9","1.2465373961218837","18","2.4930747922437675","0.08995974356301506","0.03172789914166864","0.2924864615493601","0.33812689558095793","0:1:55.440","b","koe_03_free_conversation","feedback"
"7.14","12","1.680672268907563","24","3.361344537815126","0.21499179614487796","0.045413859992308105","0.21499179614487796","0.332576701119186","0:2:5.280","b","koe_03_free_conversation","feedback"
"16.34","28","1.7135862913096696","56","3.427172582619339","0.29709131059589633","0.05309514288965679","0.3353486167123132","0.43694877882420924","0:2:14.380","b","koe_03_free_conversation","feedback"
"15.26","26","1.7038007863695936","51","3.342070773263434","0.4595245633234837","0.055907214585329504","0.3531478922743643","0.39767048780003045","0:2:32.100","b","koe_03_free_conversation","feedback"
"3.64","6","1.6483516483516483","11","3.021978021978022","0.09061671978985797","0.03190717994912973","0.12793771672695842","0.274523537801878","0:2:53.840","b","koe_03_free_conversation","feedback"
"5.72","8","1.3986013986013985","16","2.797202797202797","0.14019385293356312","0.05128710947235507","0.13676364010365138","0.3128264238494727","0:2:58.980","b","koe_03_free_conversation","feedback"
"6.08","3","0.4934210526315789","7","1.1513157894736843","0.1908904701395755","0.10683353053197327","0.21912069680596558","0.29671822771245393","0:3:5.660","b","koe_03_free_conversation","feedback"
"9.4","17","1.8085106382978724","33","3.5106382978723403","0.23086785819848488","0.04662020961268533","0.24433026801778945","0.345978826823976","0:3:13.600","b","koe_03_free_conversation","feedback"
"12.46","14","1.1235955056179776","29","2.3274478330658104","0.17791533750500954","0.04524436077114834","0.24478888367385432","0.2694356030946064","0:3:23.680","b","koe_03_free_conversation","feedback"
"13.96","15","1.0744985673352436","29","2.0773638968481376","0.28100366467943605","0.04938079648592263","0.26760128205068967","0.24124825103672592","0:3:36.380","b","koe_03_free_conversation","feedback"
"1.36","1","0.7352941176470589","2","1.4705882352941178","0.14746614512693856","0.14746614512693856","0.14746614512693856","0.47404165660506187","0:3:53.560","b","koe_03_free_conversation","feedback"
"2.68","2","0.746268656716418","5","1.8656716417910448","0.04376346238202067","0.033273070951350014","0.05052200789584238","0.3519357645389534","0:3:57.580","b","koe_03_free_conversation","feedback"
"9.38","14","1.492537313432836","29","3.091684434968017","0.19797836544459146","0.04813826173976873","0.2161353637104355","0.3807726299846992","0:4:13.280","b","koe_03_free_conversation","feedback"
"7.6","11","1.4473684210526316","22","2.8947368421052633","0.3004774200921436","0.0504224117232519","0.3493580222012196","0.3635705022281697","0:4:28.140","b","koe_03_free_conversation","feedback"
"10.42","14","1.3435700575815739","29","2.783109404990403","0.2337422487296279","0.04883807163156105","0.2337422487296279","0.32046871089426826","0:4:41.480","b","koe_03_free_conversation","feedback"
"18.76","26","1.3859275053304905","52","2.771855010660981","0.2524981898081893","0.048731157365354064","0.2829762932216928","0.3285371147657962","0:4:52.380","b","koe_03_free_conversation","feedback"
"5.2","7","1.3461538461538463","14","2.6923076923076925","0.06925027462167455","0.0277230922077542","0.17226522864445037","0.29246998589673","0:5:28.460","b","koe_03_free_conversation","feedback"
"10.74","16","1.48975791433892","32","2.97951582867784","0.25134377647804973","0.056221740295831976","0.2711198130943051","0.39599854058695627","0:5:35.60","b","koe_03_free_conversation","feedback"
"9.16","14","1.5283842794759825","29","3.165938864628821","0.22120548987744226","0.04166534019390822","0.22120548987744226","0.32883091771297723","0:5:48.500","b","koe_03_free_conversation","feedback"
"2.78","3","1.079136690647482","7","2.5179856115107913","0.06897963990544764","0.04347889317514908","0.07169157327378506","0.2634184287160761","0:6:8.400","b","koe_03_free_conversation","feedback"
"3.64","8","2.197802197802198","16","4.395604395604396","0.07764038594040223","0.027141539683089827","0.07764038594040223","0.2753659880203157","0:7:39.740","b","koe_03_free_conversation","feedback"
"8.78","9","1.0250569476082005","18","2.050113895216401","0.12525633440765982","0.042018916781469","0.16042684314785904","0.24302159328925257","0:7:46.340","b","koe_03_free_conversation","feedback"
"1.78","5","2.808988764044944","10","5.617977528089888","0.10404019892041716","0.048011519263885874","0.0866948691713052","0.3955159428631361","0:8:2.360","b","koe_03_free_conversation","feedback"
"6.56","12","1.829268292682927","24","3.658536585365854","0.7390128793649096","0.11693343500172682","0.824367228579613","0.911266040860693","0:8:5.620","b","koe_03_free_conversation","feedback"
"17.02","27","1.5863689776733254","55","3.2314923619271445","0.35437330298859027","0.05303662275659596","0.35437330298859027","0.40632658771431573","0:8:15.820","b","koe_03_free_conversation","feedback"
"1.6","2","1.25","4","2.5","0.15013361900022715","0.08236505125299332","0.1332847143861282","0.5200101483360835","0:8:33.780","b","koe_03_free_conversation","feedback"
"1.82","3","1.6483516483516483","5","2.7472527472527473","0.03071495294624116","0.018389996253207846","0.08859341603090609","0.24543130107144104","0:9:36.600","b","koe_03_free_conversation","feedback"
"1.16","3","2.586206896551724","5","4.310344827586207","0.19454716071377232","0.10983770009550464","0.19454716071377232","1.285411913757895","0:9:44.180","b","koe_03_free_conversation","feedback"
"15.38","16","1.0403120936280885","33","2.1456436931079326","0.28601083836091856","0.06594322730606479","0.28601083836091856","0.3339715087273015","0:9:45.820","b","koe_03_free_conversation","feedback"
"1.42","0","0.0","1","0.704225352112676","0","0","0.07766615192020643","0.20423529159867337","0:10:14.200","b","koe_03_free_conversation","feedback"
"0.72","1","1.3888888888888888","2","2.7777777777777777","0.07450320694655854","0.07450320694655854","0.024024155668477043","0.14106187998618086","0:10:15.940","b","koe_03_free_conversation","feedback"
"0.68","0","0.0","0","0.0","0","0","0.0150526420894328","0.11504278761653114","0:11:33.980","b","koe_03_free_conversation","feedback"
"6.12","10","1.6339869281045751","20","3.2679738562091503","0.0636923006304313","0.032652633894712936","0.2090832938631042","0.34330158550122264","0:12:18.420","b","koe_03_free_conversation","feedback"
"4.22","5","1.1848341232227488","10","2.3696682464454977","0.21482282052623214","0.07842806241860875","0.20241235719997053","0.36034065744383076","0:12:26.360","b","koe_03_free_conversation","feedback"
"1.5","3","2.0","5","3.3333333333333335","0.2459169515242121","0.0904620118555884","0.19863063942018533","0.555004289117746","0:12:32.940","b","koe_03_free_conversation","feedback"
"1.7","2","1.1764705882352942","3","1.7647058823529411","0.12440997523176578","0.10575333152423005","0.10153798268728886","0.49665270471184897","0:12:35.640","b","koe_03_free_conversation","feedback"
"6.94","13","1.8731988472622478","26","3.7463976945244957","0.2748224927993268","0.0726986591182238","0.2748224927993268","0.5705109563722998","0:12:38.860","b","koe_03_free_conversation","feedback"
"2.5","2","0.8","4","1.6","0.19083171000922183","0.10631027694216777","0.19110675920470555","0.49215604544801655","0:12:47.640","b","koe_03_free_conversation","feedback"
"3.66","2","0.546448087431694","4","1.092896174863388","0.2378493550471259","0.15349955415404914","0.2378493550471259","0.4323054912361167","0:12:51.800","b","koe_03_free_conversation","feedback"
"25.36","37","1.4589905362776026","73","2.8785488958990535","0.34888599937232323","0.07541905184521205","0.3366098346813233","0.4543302917708473","0:13:5.880","b","koe_03_free_conversation","feedback"
"18.46","30","1.6251354279523293","60","3.2502708559046587","0.28909135118437645","0.05802644224435193","0.279256056384265","0.39386085961625905","0:13:36.900","b","koe_03_free_conversation","feedback"
"2.1","2","0.9523809523809523","3","1.4285714285714286","0.12873171102490444","0.0854656545850564","0.10578340888707749","0.3185789479392753","0:13:55.900","b","koe_03_free_conversation","feedback"
"2.6","2","0.7692307692307693","4","1.5384615384615385","0.03557001366146961","0.023888293943653216","0.09360783774543169","0.18291272322133967","0:13:59.940","b","koe_03_free_conversation","feedback"
"8.08","13","1.608910891089109","26","3.217821782178218","0.12462254922815874","0.03846588801292824","0.1810765615832879","0.31184604581535685","0:14:29.340","b","koe_03_free_conversation","feedback"
"0.76","1","1.3157894736842106","3","3.9473684210526314","0.016853908359006686","0.016853908359006686","0.01928107701539128","0.3038660691887866","0:14:39.520","b","koe_03_free_conversation","feedback"
